language,set_name,range_ordinal,range_start,range_end
go,sym_identifier_character_set_2,779,126567,126570
go,sym_identifier_character_set_2,780,126572,126578
go,sym_identifier_character_set_2,781,126580,126583
go,sym_identifier_character_set_2,782,126585,126588
go,sym_identifier_character_set_2,783,126590,126590
go,sym_identifier_character_set_2,784,126592,126601
go,sym_identifier_character_set_2,785,126603,126619
go,sym_identifier_character_set_2,786,126625,126627
go,sym_identifier_character_set_2,787,126629,126633
go,sym_identifier_character_set_2,788,126635,126651
go,sym_identifier_character_set_2,789,130032,130041
go,sym_identifier_character_set_2,790,131072,173791
go,sym_identifier_character_set_2,791,173824,177977
go,sym_identifier_character_set_2,792,177984,178205
go,sym_identifier_character_set_2,793,178208,183969
go,sym_identifier_character_set_2,794,183984,191456
go,sym_identifier_character_set_2,795,191472,192093
go,sym_identifier_character_set_2,796,194560,195101
go,sym_identifier_character_set_2,797,196608,201546
go,sym_identifier_character_set_2,798,201552,205743
go,sym_identifier_character_set_2,799,917760,917999
go,sym_rune_literal_character_set_1,0,34,34
go,sym_rune_literal_character_set_1,1,39,39
go,sym_rune_literal_character_set_1,2,48,55
go,sym_rune_literal_character_set_1,3,85,85
go,sym_rune_literal_character_set_1,4,92,92
go,sym_rune_literal_character_set_1,5,97,98
go,sym_rune_literal_character_set_1,6,102,102
go,sym_rune_literal_character_set_1,7,110,110
go,sym_rune_literal_character_set_1,8,114,114
go,sym_rune_literal_character_set_1,9,116,118
go,sym_rune_literal_character_set_1,10,120,120
java,sym_identifier_character_set_1,0,36,36
java,sym_identifier_character_set_1,1,65,90
java,sym_identifier_character_set_1,2,95,95
java,sym_identifier_character_set_1,3,97,122
java,sym_identifier_character_set_1,4,170,170
java,sym_identifier_character_set_1,5,181,181
java,sym_identifier_character_set_1,6,186,186
java,sym_identifier_character_set_1,7,192,214
java,sym_identifier_character_set_1,8,216,246
java,sym_identifier_character_set_1,9,248,705
java,sym_identifier_character_set_1,10,710,721
java,sym_identifier_character_set_1,11,736,740
java,sym_identifier_character_set_1,12,748,748
java,sym_identifier_character_set_1,13,750,750
java,sym_identifier_character_set_1,14,880,884
java,sym_identifier_character_set_1,15,886,887
java,sym_identifier_character_set_1,16,891,893
java,sym_identifier_character_set_1,17,895,895
java,sym_identifier_character_set_1,18,902,902
java,sym_identifier_character_set_1,19,904,906
java,sym_identifier_character_set_1,20,908,908
java,sym_identifier_character_set_1,21,910,929
java,sym_identifier_character_set_1,22,931,1013
java,sym_identifier_character_set_1,23,1015,1153
java,sym_identifier_character_set_1,24,1162,1327
java,sym_identifier_character_set_1,25,1329,1366
java,sym_identifier_character_set_1,26,1369,1369
java,sym_identifier_character_set_1,27,1376,1416
java,sym_identifier_character_set_1,28,1488,1514
java,sym_identifier_character_set_1,29,1519,1522
java,sym_identifier_character_set_1,30,1568,1610
java,sym_identifier_character_set_1,31,1646,1647
java,sym_identifier_character_set_1,32,1649,1747
java,sym_identifier_character_set_1,33,1749,1749
java,sym_identifier_character_set_1,34,1765,1766
java,sym_identifier_character_set_1,35,1774,1775
java,sym_identifier_character_set_1,36,1786,1788
java,sym_identifier_character_set_1,37,1791,1791
java,sym_identifier_character_set_1,38,1808,1808
java,sym_identifier_character_set_1,39,1810,1839
java,sym_identifier_character_set_1,40,1869,1957
java,sym_identifier_character_set_1,41,1969,1969
java,sym_identifier_character_set_1,42,1994,2026
java,sym_identifier_character_set_1,43,2036,2037
java,sym_identifier_character_set_1,44,2042,2042
java,sym_identifier_character_set_1,45,2048,2069
java,sym_identifier_character_set_1,46,2074,2074
java,sym_identifier_character_set_1,47,2084,2084
java,sym_identifier_character_set_1,48,2088,2088
java,sym_identifier_character_set_1,49,2112,2136
java,sym_identifier_character_set_1,50,2144,2154
java,sym_identifier_character_set_1,51,2160,2183
java,sym_identifier_character_set_1,52,2185,2190
java,sym_identifier_character_set_1,53,2208,2249
java,sym_identifier_character_set_1,54,2308,2361
java,sym_identifier_character_set_1,55,2365,2365
java,sym_identifier_character_set_1,56,2384,2384
java,sym_identifier_character_set_1,57,2392,2401
java,sym_identifier_character_set_1,58,2417,2432
java,sym_identifier_character_set_1,59,2437,2444
java,sym_identifier_character_set_1,60,2447,2448
java,sym_identifier_character_set_1,61,2451,2472
java,sym_identifier_character_set_1,62,2474,2480
java,sym_identifier_character_set_1,63,2482,2482
java,sym_identifier_character_set_1,64,2486,2489
java,sym_identifier_character_set_1,65,2493,2493
java,sym_identifier_character_set_1,66,2510,2510
java,sym_identifier_character_set_1,67,2524,2525
java,sym_identifier_character_set_1,68,2527,2529
java,sym_identifier_character_set_1,69,2544,2545
java,sym_identifier_character_set_1,70,2556,2556
java,sym_identifier_character_set_1,71,2565,2570
java,sym_identifier_character_set_1,72,2575,2576
java,sym_identifier_character_set_1,73,2579,2600
java,sym_identifier_character_set_1,74,2602,2608
java,sym_identifier_character_set_1,75,2610,2611
java,sym_identifier_character_set_1,76,2613,2614
java,sym_identifier_character_set_1,77,2616,2617
java,sym_identifier_character_set_1,78,2649,2652
java,sym_identifier_character_set_1,79,2654,2654
java,sym_identifier_character_set_1,80,2674,2676
java,sym_identifier_character_set_1,81,2693,2701
java,sym_identifier_character_set_1,82,2703,2705
java,sym_identifier_character_set_1,83,2707,2728
java,sym_identifier_character_set_1,84,2730,2736
java,sym_identifier_character_set_1,85,2738,2739
java,sym_identifier_character_set_1,86,2741,2745
java,sym_identifier_character_set_1,87,2749,2749
java,sym_identifier_character_set_1,88,2768,2768
java,sym_identifier_character_set_1,89,2784,2785
java,sym_identifier_character_set_1,90,2809,2809
java,sym_identifier_character_set_1,91,2821,2828
java,sym_identifier_character_set_1,92,2831,2832
java,sym_identifier_character_set_1,93,2835,2856
java,sym_identifier_character_set_1,94,2858,2864
java,sym_identifier_character_set_1,95,2866,2867
java,sym_identifier_character_set_1,96,2869,2873
java,sym_identifier_character_set_1,97,2877,2877
java,sym_identifier_character_set_1,98,2908,2909
java,sym_identifier_character_set_1,99,2911,2913
java,sym_identifier_character_set_1,100,2929,2929
java,sym_identifier_character_set_1,101,2947,2947
java,sym_identifier_character_set_1,102,2949,2954
java,sym_identifier_character_set_1,103,2958,2960
java,sym_identifier_character_set_1,104,2962,2965
java,sym_identifier_character_set_1,105,2969,2970
java,sym_identifier_character_set_1,106,2972,2972
java,sym_identifier_character_set_1,107,2974,2975
java,sym_identifier_character_set_1,108,2979,2980
java,sym_identifier_character_set_1,109,2984,2986
java,sym_identifier_character_set_1,110,2990,3001
java,sym_identifier_character_set_1,111,3024,3024
java,sym_identifier_character_set_1,112,3077,3084
java,sym_identifier_character_set_1,113,3086,3088
java,sym_identifier_character_set_1,114,3090,3112
java,sym_identifier_character_set_1,115,3114,3129
java,sym_identifier_character_set_1,116,3133,3133
java,sym_identifier_character_set_1,117,3160,3162
java,sym_identifier_character_set_1,118,3165,3165
java,sym_identifier_character_set_1,119,3168,3169
java,sym_identifier_character_set_1,120,3200,3200
java,sym_identifier_character_set_1,121,3205,3212
java,sym_identifier_character_set_1,122,3214,3216
java,sym_identifier_character_set_1,123,3218,3240
java,sym_identifier_character_set_1,124,3242,3251
java,sym_identifier_character_set_1,125,3253,3257
java,sym_identifier_character_set_1,126,3261,3261
java,sym_identifier_character_set_1,127,3293,3294
java,sym_identifier_character_set_1,128,3296,3297
java,sym_identifier_character_set_1,129,3313,3314
java,sym_identifier_character_set_1,130,3332,3340
java,sym_identifier_character_set_1,131,3342,3344
java,sym_identifier_character_set_1,132,3346,3386
java,sym_identifier_character_set_1,133,3389,3389
java,sym_identifier_character_set_1,134,3406,3406
java,sym_identifier_character_set_1,135,3412,3414
java,sym_identifier_character_set_1,136,3423,3425
java,sym_identifier_character_set_1,137,3450,3455
java,sym_identifier_character_set_1,138,3461,3478
java,sym_identifier_character_set_1,139,3482,3505
java,sym_identifier_character_set_1,140,3507,3515
java,sym_identifier_character_set_1,141,3517,3517
java,sym_identifier_character_set_1,142,3520,3526
java,sym_identifier_character_set_1,143,3585,3632
java,sym_identifier_character_set_1,144,3634,3634
java,sym_identifier_character_set_1,145,3648,3654
java,sym_identifier_character_set_1,146,3713,3714
java,sym_identifier_character_set_1,147,3716,3716
java,sym_identifier_character_set_1,148,3718,3722
java,sym_identifier_character_set_1,149,3724,3747
java,sym_identifier_character_set_1,150,3749,3749
java,sym_identifier_character_set_1,151,3751,3760
java,sym_identifier_character_set_1,152,3762,3762
java,sym_identifier_character_set_1,153,3773,3773
java,sym_identifier_character_set_1,154,3776,3780
java,sym_identifier_character_set_1,155,3782,3782
java,sym_identifier_character_set_1,156,3804,3807
java,sym_identifier_character_set_1,157,3840,3840
java,sym_identifier_character_set_1,158,3904,3911
java,sym_identifier_character_set_1,159,3913,3948
java,sym_identifier_character_set_1,160,3976,3980
java,sym_identifier_character_set_1,161,4096,4138
java,sym_identifier_character_set_1,162,4159,4159
java,sym_identifier_character_set_1,163,4176,4181
java,sym_identifier_character_set_1,164,4186,4189
java,sym_identifier_character_set_1,165,4193,4193
java,sym_identifier_character_set_1,166,4197,4198
java,sym_identifier_character_set_1,167,4206,4208
java,sym_identifier_character_set_1,168,4213,4225
java,sym_identifier_character_set_1,169,4238,4238
java,sym_identifier_character_set_1,170,4256,4293
java,sym_identifier_character_set_1,171,4295,4295
java,sym_identifier_character_set_1,172,4301,4301
java,sym_identifier_character_set_1,173,4304,4346
java,sym_identifier_character_set_1,174,4348,4680
java,sym_identifier_character_set_1,175,4682,4685
java,sym_identifier_character_set_1,176,4688,4694
java,sym_identifier_character_set_1,177,4696,4696
java,sym_identifier_character_set_1,178,4698,4701
java,sym_identifier_character_set_1,179,4704,4744
java,sym_identifier_character_set_1,180,4746,4749
java,sym_identifier_character_set_1,181,4752,4784
java,sym_identifier_character_set_1,182,4786,4789
java,sym_identifier_character_set_1,183,4792,4798
java,sym_identifier_character_set_1,184,4800,4800
java,sym_identifier_character_set_1,185,4802,4805
java,sym_identifier_character_set_1,186,4808,4822
java,sym_identifier_character_set_1,187,4824,4880
java,sym_identifier_character_set_1,188,4882,4885
java,sym_identifier_character_set_1,189,4888,4954
java,sym_identifier_character_set_1,190,4992,5007
java,sym_identifier_character_set_1,191,5024,5109
java,sym_identifier_character_set_1,192,5112,5117
java,sym_identifier_character_set_1,193,5121,5740
java,sym_identifier_character_set_1,194,5743,5759
java,sym_identifier_character_set_1,195,5761,5786
java,sym_identifier_character_set_1,196,5792,5866
java,sym_identifier_character_set_1,197,5870,5880
java,sym_identifier_character_set_1,198,5888,5905
java,sym_identifier_character_set_1,199,5919,5937
java,sym_identifier_character_set_1,200,5952,5969
java,sym_identifier_character_set_1,201,5984,5996
java,sym_identifier_character_set_1,202,5998,6000
java,sym_identifier_character_set_1,203,6016,6067
java,sym_identifier_character_set_1,204,6103,6103
java,sym_identifier_character_set_1,205,6108,6108
java,sym_identifier_character_set_1,206,6176,6264
java,sym_identifier_character_set_1,207,6272,6312
java,sym_identifier_character_set_1,208,6314,6314
java,sym_identifier_character_set_1,209,6320,6389
java,sym_identifier_character_set_1,210,6400,6430
java,sym_identifier_character_set_1,211,6480,6509
java,sym_identifier_character_set_1,212,6512,6516
java,sym_identifier_character_set_1,213,6528,6571
java,sym_identifier_character_set_1,214,6576,6601
java,sym_identifier_character_set_1,215,6656,6678
java,sym_identifier_character_set_1,216,6688,6740
java,sym_identifier_character_set_1,217,6823,6823
java,sym_identifier_character_set_1,218,6917,6963
java,sym_identifier_character_set_1,219,6981,6988
java,sym_identifier_character_set_1,220,7043,7072
java,sym_identifier_character_set_1,221,7086,7087
java,sym_identifier_character_set_1,222,7098,7141
java,sym_identifier_character_set_1,223,7168,7203
java,sym_identifier_character_set_1,224,7245,7247
java,sym_identifier_character_set_1,225,7258,7293
java,sym_identifier_character_set_1,226,7296,7304
java,sym_identifier_character_set_1,227,7312,7354
java,sym_identifier_character_set_1,228,7357,7359
java,sym_identifier_character_set_1,229,7401,7404
java,sym_identifier_character_set_1,230,7406,7411
java,sym_identifier_character_set_1,231,7413,7414
java,sym_identifier_character_set_1,232,7418,7418
java,sym_identifier_character_set_1,233,7424,7615
java,sym_identifier_character_set_1,234,7680,7957
java,sym_identifier_character_set_1,235,7960,7965
java,sym_identifier_character_set_1,236,7968,8005
java,sym_identifier_character_set_1,237,8008,8013
java,sym_identifier_character_set_1,238,8016,8023
java,sym_identifier_character_set_1,239,8025,8025
java,sym_identifier_character_set_1,240,8027,8027
java,sym_identifier_character_set_1,241,8029,8029
java,sym_identifier_character_set_1,242,8031,8061
java,sym_identifier_character_set_1,243,8064,8116
java,sym_identifier_character_set_1,244,8118,8124
java,sym_identifier_character_set_1,245,8126,8126
java,sym_identifier_character_set_1,246,8130,8132
java,sym_identifier_character_set_1,247,8134,8140
java,sym_identifier_character_set_1,248,8144,8147
java,sym_identifier_character_set_1,249,8150,8155
java,sym_identifier_character_set_1,250,8160,8172
java,sym_identifier_character_set_1,251,8178,8180
java,sym_identifier_character_set_1,252,8182,8188
java,sym_identifier_character_set_1,253,8305,8305
java,sym_identifier_character_set_1,254,8319,8319
java,sym_identifier_character_set_1,255,8336,8348
java,sym_identifier_character_set_1,256,8450,8450
java,sym_identifier_character_set_1,257,8455,8455
java,sym_identifier_character_set_1,258,8458,8467
java,sym_identifier_character_set_1,259,8469,8469
java,sym_identifier_character_set_1,260,8472,8477
java,sym_identifier_character_set_1,261,8484,8484
java,sym_identifier_character_set_1,262,8486,8486
java,sym_identifier_character_set_1,263,8488,8488
java,sym_identifier_character_set_1,264,8490,8505
java,sym_identifier_character_set_1,265,8508,8511
java,sym_identifier_character_set_1,266,8517,8521
