state_id,language,rule,symbol,path
S000673,cpp,dependent_type_identifier,template_type,$.members[1]
S000674,cpp,_scope_resolution,_namespace_identifier,$.content.members[0].content.members[0].members[0]
S000674,cpp,_scope_resolution,template_type,$.content.members[0].content.members[0].members[1]
S000674,cpp,_scope_resolution,decltype,$.content.members[0].content.members[0].members[2]
S000674,cpp,_scope_resolution,splice_expression,$.content.members[0].content.members[0].members[3]
S000674,cpp,_scope_resolution,splice_type_specifier,$.content.members[0].content.members[0].members[4]
S000674,cpp,_scope_resolution,dependent_type_identifier,$.content.members[0].content.members[0].members[5].content
S000675,cpp,qualified_field_identifier,_scope_resolution,$.members[0]
S000675,cpp,qualified_field_identifier,dependent_field_identifier,$.members[1].content.members[0].content
S000675,cpp,qualified_field_identifier,qualified_field_identifier,$.members[1].content.members[1].content
S000675,cpp,qualified_field_identifier,template_method,$.members[1].content.members[2]
S000675,cpp,qualified_field_identifier,_field_identifier,$.members[1].content.members[3].content
S000676,cpp,qualified_identifier,_scope_resolution,$.members[0]
S000676,cpp,qualified_identifier,dependent_identifier,$.members[1].content.members[0].content
S000676,cpp,qualified_identifier,qualified_identifier,$.members[1].content.members[1]
S000676,cpp,qualified_identifier,template_function,$.members[1].content.members[2]
S000676,cpp,qualified_identifier,identifier,$.members[1].content.members[3].content.members[1]
S000676,cpp,qualified_identifier,operator_name,$.members[1].content.members[4]
S000676,cpp,qualified_identifier,destructor_name,$.members[1].content.members[5]
S000676,cpp,qualified_identifier,pointer_type_declarator,$.members[1].content.members[6]
S000677,cpp,qualified_type_identifier,_scope_resolution,$.members[0]
S000677,cpp,qualified_type_identifier,dependent_type_identifier,$.members[1].content.members[0].content
S000677,cpp,qualified_type_identifier,qualified_type_identifier,$.members[1].content.members[1].content
S000677,cpp,qualified_type_identifier,template_type,$.members[1].content.members[2]
S000677,cpp,qualified_type_identifier,_type_identifier,$.members[1].content.members[3].content
S000678,cpp,qualified_operator_cast_identifier,_scope_resolution,$.members[0]
S000678,cpp,qualified_operator_cast_identifier,qualified_operator_cast_identifier,$.members[1].content.members[0].content
S000678,cpp,qualified_operator_cast_identifier,operator_cast,$.members[1].content.members[1]
S000679,cpp,_assignment_expression_lhs,expression,$.members[0].content
S000679,cpp,_assignment_expression_lhs,expression,$.members[2].content.members[0]
S000679,cpp,_assignment_expression_lhs,initializer_list,$.members[2].content.members[1]
S000680,cpp,reflect_expression,expression,$.content.members[1].members[1]
S000680,cpp,reflect_expression,type_descriptor,$.content.members[1].members[2]
S000681,cpp,splice_specifier,expression,$.members[1]
S000682,cpp,_splice_specialization_specifier,splice_specifier,$.members[0]
S000682,cpp,_splice_specialization_specifier,template_argument_list,$.members[1]
S000683,cpp,splice_type_specifier,splice_specifier,$.content.members[0]
S000683,cpp,splice_type_specifier,_splice_specialization_specifier,$.content.members[1]
S000684,cpp,splice_expression,splice_specifier,$.content.members[0]
S000684,cpp,splice_expression,_splice_specialization_specifier,$.content.members[1].members[1]
S000685,cpp,expansion_statement,_for_range_loop_body,$.members[3]
S000685,cpp,expansion_statement,statement,$.members[5].content
S000686,cpp,operator_name,identifier,$.content.members[1].members[52].members[1]
S000689,cpp,user_defined_literal,number_literal,$.members[0].members[0]
S000689,cpp,user_defined_literal,char_literal,$.members[0].members[1]
S000689,cpp,user_defined_literal,_string,$.members[0].members[2]
S000689,cpp,user_defined_literal,literal_suffix,$.members[1]
S000690,cpp,_namespace_identifier,identifier,$.content
S000691,c,translation_unit,_top_level_item,$.content
S000692,c,_top_level_item,function_definition,$.members[0]
S000692,c,_top_level_item,_old_style_function_definition,$.members[1].content
S000692,c,_top_level_item,linkage_specification,$.members[2]
S000692,c,_top_level_item,declaration,$.members[3]
S000692,c,_top_level_item,_top_level_statement,$.members[4]
S000692,c,_top_level_item,attributed_statement,$.members[5]
S000692,c,_top_level_item,type_definition,$.members[6]
S000692,c,_top_level_item,_empty_declaration,$.members[7]
S000692,c,_top_level_item,preproc_if,$.members[8]
S000692,c,_top_level_item,preproc_ifdef,$.members[9]
S000692,c,_top_level_item,preproc_include,$.members[10]
S000692,c,_top_level_item,preproc_def,$.members[11]
S000692,c,_top_level_item,preproc_function_def,$.members[12]
S000692,c,_top_level_item,preproc_call,$.members[13]
S000693,c,_block_item,function_definition,$.members[0]
S000693,c,_block_item,_old_style_function_definition,$.members[1].content
S000693,c,_block_item,linkage_specification,$.members[2]
S000693,c,_block_item,declaration,$.members[3]
S000693,c,_block_item,statement,$.members[4]
S000693,c,_block_item,attributed_statement,$.members[5]
S000693,c,_block_item,type_definition,$.members[6]
S000693,c,_block_item,_empty_declaration,$.members[7]
S000693,c,_block_item,preproc_if,$.members[8]
S000693,c,_block_item,preproc_ifdef,$.members[9]
S000693,c,_block_item,preproc_include,$.members[10]
S000693,c,_block_item,preproc_def,$.members[11]
S000693,c,_block_item,preproc_function_def,$.members[12]
S000693,c,_block_item,preproc_call,$.members[13]
S000694,c,preproc_include,string_literal,$.members[1].content.members[0]
S000694,c,preproc_include,system_lib_string,$.members[1].content.members[1]
S000694,c,preproc_include,identifier,$.members[1].content.members[2]
S000694,c,preproc_include,preproc_call_expression,$.members[1].content.members[3].content
S000695,c,preproc_def,identifier,$.members[1].content
S000695,c,preproc_def,preproc_arg,$.members[2].content.members[0]
S000696,c,preproc_function_def,identifier,$.members[1].content
S000696,c,preproc_function_def,preproc_params,$.members[2].content
S000696,c,preproc_function_def,preproc_arg,$.members[3].content.members[0]
S000697,c,preproc_params,identifier,$.members[1].members[0].members[0].members[0]
S000697,c,preproc_params,identifier,$.members[1].members[0].members[1].content.members[1].members[0]
S000698,c,preproc_call,preproc_directive,$.members[0].content
S000698,c,preproc_call,preproc_arg,$.members[1].content.members[0]
S000699,c,preproc_if,_preproc_expression,$.content.members[1].content
S000699,c,preproc_if,_block_item,$.content.members[3].content
S000699,c,preproc_if,preproc_else,$.content.members[4].content.members[0].members[0]
S000699,c,preproc_if,preproc_elif,$.content.members[4].content.members[0].members[1]
S000699,c,preproc_if,preproc_elifdef,$.content.members[4].content.members[0].members[2]
S000700,c,preproc_ifdef,identifier,$.content.members[1].content
S000700,c,preproc_ifdef,_block_item,$.content.members[2].content
S000700,c,preproc_ifdef,preproc_else,$.content.members[3].content.members[0].members[0]
S000700,c,preproc_ifdef,preproc_elif,$.content.members[3].content.members[0].members[1]
S000700,c,preproc_ifdef,preproc_elifdef,$.content.members[3].content.members[0].members[2]
S000701,c,preproc_else,_block_item,$.content.members[1].content
S000702,c,preproc_elif,_preproc_expression,$.content.members[1].content
S000702,c,preproc_elif,_block_item,$.content.members[3].content
S000702,c,preproc_elif,preproc_else,$.content.members[4].content.members[0].members[0]
S000702,c,preproc_elif,preproc_elif,$.content.members[4].content.members[0].members[1]
S000702,c,preproc_elif,preproc_elifdef,$.content.members[4].content.members[0].members[2]
S000703,c,preproc_elifdef,identifier,$.content.members[1].content
S000703,c,preproc_elifdef,_block_item,$.content.members[2].content
S000703,c,preproc_elifdef,preproc_else,$.content.members[3].content.members[0].members[0]
S000703,c,preproc_elifdef,preproc_elif,$.content.members[3].content.members[0].members[1]
S000703,c,preproc_elifdef,preproc_elifdef,$.content.members[3].content.members[0].members[2]
S000704,c,preproc_if_in_field_declaration_list,_preproc_expression,$.content.members[1].content
S000704,c,preproc_if_in_field_declaration_list,_field_declaration_list_item,$.content.members[3].content
S000704,c,preproc_if_in_field_declaration_list,preproc_else_in_field_declaration_list,$.content.members[4].content.members[0].members[0].content
S000704,c,preproc_if_in_field_declaration_list,preproc_elif_in_field_declaration_list,$.content.members[4].content.members[0].members[1].content
S000704,c,preproc_if_in_field_declaration_list,preproc_elifdef_in_field_declaration_list,$.content.members[4].content.members[0].members[2].content
S000705,c,preproc_ifdef_in_field_declaration_list,identifier,$.content.members[1].content
S000705,c,preproc_ifdef_in_field_declaration_list,_field_declaration_list_item,$.content.members[2].content
S000705,c,preproc_ifdef_in_field_declaration_list,preproc_else_in_field_declaration_list,$.content.members[3].content.members[0].members[0].content
S000705,c,preproc_ifdef_in_field_declaration_list,preproc_elif_in_field_declaration_list,$.content.members[3].content.members[0].members[1].content
S000705,c,preproc_ifdef_in_field_declaration_list,preproc_elifdef_in_field_declaration_list,$.content.members[3].content.members[0].members[2].content
S000706,c,preproc_else_in_field_declaration_list,_field_declaration_list_item,$.content.members[1].content
S000707,c,preproc_elif_in_field_declaration_list,_preproc_expression,$.content.members[1].content
S000707,c,preproc_elif_in_field_declaration_list,_field_declaration_list_item,$.content.members[3].content
S000707,c,preproc_elif_in_field_declaration_list,preproc_else_in_field_declaration_list,$.content.members[4].content.members[0].members[0].content
S000707,c,preproc_elif_in_field_declaration_list,preproc_elif_in_field_declaration_list,$.content.members[4].content.members[0].members[1].content
S000707,c,preproc_elif_in_field_declaration_list,preproc_elifdef_in_field_declaration_list,$.content.members[4].content.members[0].members[2].content
S000708,c,preproc_elifdef_in_field_declaration_list,identifier,$.content.members[1].content
S000708,c,preproc_elifdef_in_field_declaration_list,_field_declaration_list_item,$.content.members[2].content
S000708,c,preproc_elifdef_in_field_declaration_list,preproc_else_in_field_declaration_list,$.content.members[3].content.members[0].members[0].content
S000708,c,preproc_elifdef_in_field_declaration_list,preproc_elif_in_field_declaration_list,$.content.members[3].content.members[0].members[1].content
S000708,c,preproc_elifdef_in_field_declaration_list,preproc_elifdef_in_field_declaration_list,$.content.members[3].content.members[0].members[2].content
S000709,c,preproc_if_in_enumerator_list,_preproc_expression,$.content.members[1].content
S000709,c,preproc_if_in_enumerator_list,enumerator,$.content.members[3].content.members[0]
S000709,c,preproc_if_in_enumerator_list,preproc_else_in_enumerator_list,$.content.members[4].content.members[0].members[0].content
S000709,c,preproc_if_in_enumerator_list,preproc_elif_in_enumerator_list,$.content.members[4].content.members[0].members[1].content
S000709,c,preproc_if_in_enumerator_list,preproc_elifdef_in_enumerator_list,$.content.members[4].content.members[0].members[2].content
S000710,c,preproc_ifdef_in_enumerator_list,identifier,$.content.members[1].content
S000710,c,preproc_ifdef_in_enumerator_list,enumerator,$.content.members[2].content.members[0]
S000710,c,preproc_ifdef_in_enumerator_list,preproc_else_in_enumerator_list,$.content.members[3].content.members[0].members[0].content
S000710,c,preproc_ifdef_in_enumerator_list,preproc_elif_in_enumerator_list,$.content.members[3].content.members[0].members[1].content
S000710,c,preproc_ifdef_in_enumerator_list,preproc_elifdef_in_enumerator_list,$.content.members[3].content.members[0].members[2].content
S000711,c,preproc_else_in_enumerator_list,enumerator,$.content.members[1].content.members[0]
