case_id,fact,present
CASE_6dedd508f1022eedd4f7d998,primitive:OR,0
CASE_6dedd508f1022eedd4f7d998,primitive:RETURN,0
CASE_6dedd508f1022eedd4f7d998,primitive:SUB,0
CASE_6dedd508f1022eedd4f7d998,primitive_family:BINDING,1
CASE_6dedd508f1022eedd4f7d998,primitive_family:CALL,0
CASE_6dedd508f1022eedd4f7d998,primitive_family:COMPARE,0
CASE_6dedd508f1022eedd4f7d998,primitive_family:CONTROL,0
CASE_6dedd508f1022eedd4f7d998,primitive_family:ITERATION,0
CASE_6dedd508f1022eedd4f7d998,primitive_family:LITERAL,1
CASE_6dedd508f1022eedd4f7d998,primitive_family:LOAD,1
CASE_6dedd508f1022eedd4f7d998,primitive_family:LOGICAL_BINARY,0
CASE_6dedd508f1022eedd4f7d998,primitive_family:LOGICAL_UNARY,0
CASE_6dedd508f1022eedd4f7d998,primitive_family:OPERATION,0
CASE_6dedd508f1022eedd4f7d998,representation:tagged_dynamic_binary64,1
CASE_6dedd508f1022eedd4f7d998,result:statement,1
CASE_6dedd508f1022eedd4f7d998,result:value,1
CASE_6dedd508f1022eedd4f7d998,route:DIRECT,0
CASE_6dedd508f1022eedd4f7d998,route:RUNTIME,1
CASE_6dedd508f1022eedd4f7d998,target:go,1
CASE_6dedd508f1022eedd4f7d998,target:python,1
CASE_6dedd508f1022eedd4f7d998,target:rust,1
CASE_6dedd508f1022eedd4f7d998,uast:AddressOf,0
CASE_6dedd508f1022eedd4f7d998,uast:AggregateExpr,1
CASE_6dedd508f1022eedd4f7d998,uast:AssignStmt,1
CASE_6dedd508f1022eedd4f7d998,uast:BindingPattern,0
CASE_6dedd508f1022eedd4f7d998,uast:CallExpr,0
CASE_6dedd508f1022eedd4f7d998,uast:ClosureExpr,0
CASE_6dedd508f1022eedd4f7d998,uast:Deref,0
CASE_6dedd508f1022eedd4f7d998,uast:ForEachStmt,0
CASE_6dedd508f1022eedd4f7d998,uast:IfStmt,0
CASE_6dedd508f1022eedd4f7d998,uast:IndexExpr,0
CASE_6dedd508f1022eedd4f7d998,uast:LiteralExpr,1
CASE_6dedd508f1022eedd4f7d998,uast:MemberAccessExpr,0
CASE_6dedd508f1022eedd4f7d998,uast:ModuleDecl,1
CASE_6dedd508f1022eedd4f7d998,uast:OperationExpr,0
CASE_6dedd508f1022eedd4f7d998,uast:ReturnStmt,0
CASE_6dedd508f1022eedd4f7d998,uast:Scope,1
CASE_6dedd508f1022eedd4f7d998,uast:SliceExpr,0
CASE_6dedd508f1022eedd4f7d998,uast:SymbolRef,1
CASE_777eae88dad9f7bcdbe64d38,arity:0,1
CASE_777eae88dad9f7bcdbe64d38,arity:1,1
CASE_777eae88dad9f7bcdbe64d38,arity:10,0
CASE_777eae88dad9f7bcdbe64d38,arity:11,0
CASE_777eae88dad9f7bcdbe64d38,arity:12,0
CASE_777eae88dad9f7bcdbe64d38,arity:13,0
CASE_777eae88dad9f7bcdbe64d38,arity:14,0
CASE_777eae88dad9f7bcdbe64d38,arity:17,0
CASE_777eae88dad9f7bcdbe64d38,arity:2,1
CASE_777eae88dad9f7bcdbe64d38,arity:3,0
CASE_777eae88dad9f7bcdbe64d38,arity:37,0
CASE_777eae88dad9f7bcdbe64d38,arity:38,0
CASE_777eae88dad9f7bcdbe64d38,arity:4,0
CASE_777eae88dad9f7bcdbe64d38,arity:5,0
CASE_777eae88dad9f7bcdbe64d38,arity:6,0
CASE_777eae88dad9f7bcdbe64d38,arity:7,0
CASE_777eae88dad9f7bcdbe64d38,arity:8,0
CASE_777eae88dad9f7bcdbe64d38,arity:9,0
CASE_777eae88dad9f7bcdbe64d38,control_flow:structured,0
CASE_777eae88dad9f7bcdbe64d38,effects:call.unknown,0
CASE_777eae88dad9f7bcdbe64d38,effects:control,1
CASE_777eae88dad9f7bcdbe64d38,effects:local.read,1
CASE_777eae88dad9f7bcdbe64d38,effects:local.write,1
CASE_777eae88dad9f7bcdbe64d38,evaluation_order:eager_left_to_right,1
CASE_777eae88dad9f7bcdbe64d38,family:BINDING,1
CASE_777eae88dad9f7bcdbe64d38,family:CALL,0
CASE_777eae88dad9f7bcdbe64d38,family:COMPARE,0
CASE_777eae88dad9f7bcdbe64d38,family:CONTROL,0
CASE_777eae88dad9f7bcdbe64d38,family:ITERATION,0
CASE_777eae88dad9f7bcdbe64d38,family:LITERAL,1
CASE_777eae88dad9f7bcdbe64d38,family:LOAD,1
CASE_777eae88dad9f7bcdbe64d38,family:LOGICAL_BINARY,0
CASE_777eae88dad9f7bcdbe64d38,family:LOGICAL_UNARY,0
CASE_777eae88dad9f7bcdbe64d38,family:OPERATION,0
CASE_777eae88dad9f7bcdbe64d38,kind:AddressOf,0
CASE_777eae88dad9f7bcdbe64d38,kind:AggregateExpr,0
CASE_777eae88dad9f7bcdbe64d38,kind:AssignStmt,1
CASE_777eae88dad9f7bcdbe64d38,kind:BindingPattern,0
CASE_777eae88dad9f7bcdbe64d38,kind:CallExpr,0
CASE_777eae88dad9f7bcdbe64d38,kind:ClosureExpr,0
CASE_777eae88dad9f7bcdbe64d38,kind:Deref,0
CASE_777eae88dad9f7bcdbe64d38,kind:ForEachStmt,0
CASE_777eae88dad9f7bcdbe64d38,kind:IfStmt,0
CASE_777eae88dad9f7bcdbe64d38,kind:IndexExpr,0
CASE_777eae88dad9f7bcdbe64d38,kind:LiteralExpr,1
CASE_777eae88dad9f7bcdbe64d38,kind:MemberAccessExpr,0
CASE_777eae88dad9f7bcdbe64d38,kind:ModuleDecl,0
CASE_777eae88dad9f7bcdbe64d38,kind:OperationExpr,0
CASE_777eae88dad9f7bcdbe64d38,kind:ReturnStmt,0
CASE_777eae88dad9f7bcdbe64d38,kind:Scope,1
CASE_777eae88dad9f7bcdbe64d38,kind:SliceExpr,0
CASE_777eae88dad9f7bcdbe64d38,kind:SymbolRef,1
CASE_777eae88dad9f7bcdbe64d38,language_operation:ASSIGNMENT,1
CASE_777eae88dad9f7bcdbe64d38,language_operation:BIT_AND,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:BIT_OR,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:CALL,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:DIV,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:EQ,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:GT,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:ITERATION,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:LE,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:LITERAL,1
CASE_777eae88dad9f7bcdbe64d38,language_operation:LOAD,1
CASE_777eae88dad9f7bcdbe64d38,language_operation:LT,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:MUL,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:NE,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:NOT,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:OR,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:RETURN,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:SUB,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:UNSUPPORTED.ASSIGN.TARGET,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:UNSUPPORTED.BINARY.LEFT,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:UNSUPPORTED.EXPRESSION.OPERAND,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:UNSUPPORTED.IF.CONDITION,0
CASE_777eae88dad9f7bcdbe64d38,language_operation:UNSUPPORTED.WHILE.CONDITION,0
CASE_777eae88dad9f7bcdbe64d38,numeric:binary64,1
CASE_777eae88dad9f7bcdbe64d38,operand:alternate,0
CASE_777eae88dad9f7bcdbe64d38,operand:argument,0
CASE_777eae88dad9f7bcdbe64d38,operand:base,0
CASE_777eae88dad9f7bcdbe64d38,operand:binding,0
CASE_777eae88dad9f7bcdbe64d38,operand:body,0
CASE_777eae88dad9f7bcdbe64d38,operand:condition,0
CASE_777eae88dad9f7bcdbe64d38,operand:consequent,0
CASE_777eae88dad9f7bcdbe64d38,operand:else,0
CASE_777eae88dad9f7bcdbe64d38,operand:expression,0
CASE_777eae88dad9f7bcdbe64d38,operand:key,0
CASE_777eae88dad9f7bcdbe64d38,operand:left,0
CASE_777eae88dad9f7bcdbe64d38,operand:member,0
CASE_777eae88dad9f7bcdbe64d38,operand:operand,0
CASE_777eae88dad9f7bcdbe64d38,operand:parameter,0
CASE_777eae88dad9f7bcdbe64d38,operand:right,0
CASE_777eae88dad9f7bcdbe64d38,operand:sequence,0
CASE_777eae88dad9f7bcdbe64d38,operand:statement,1
CASE_777eae88dad9f7bcdbe64d38,operand:target,1
CASE_777eae88dad9f7bcdbe64d38,operand:then,0
CASE_777eae88dad9f7bcdbe64d38,operand:value,1
CASE_777eae88dad9f7bcdbe64d38,operation:ASSIGNMENT,1
CASE_777eae88dad9f7bcdbe64d38,operation:BIT_AND,0
CASE_777eae88dad9f7bcdbe64d38,operation:BIT_OR,0
CASE_777eae88dad9f7bcdbe64d38,operation:CALL,0
CASE_777eae88dad9f7bcdbe64d38,operation:DIV,0
CASE_777eae88dad9f7bcdbe64d38,operation:EQ,0
CASE_777eae88dad9f7bcdbe64d38,operation:GT,0
CASE_777eae88dad9f7bcdbe64d38,operation:ITERATION,0
CASE_777eae88dad9f7bcdbe64d38,operation:LE,0
CASE_777eae88dad9f7bcdbe64d38,operation:LITERAL,1
CASE_777eae88dad9f7bcdbe64d38,operation:LOAD,1
CASE_777eae88dad9f7bcdbe64d38,operation:LT,0
CASE_777eae88dad9f7bcdbe64d38,operation:MUL,0
CASE_777eae88dad9f7bcdbe64d38,operation:NE,0
CASE_777eae88dad9f7bcdbe64d38,operation:NOT,0
CASE_777eae88dad9f7bcdbe64d38,operation:OR,0
CASE_777eae88dad9f7bcdbe64d38,operation:RETURN,0
CASE_777eae88dad9f7bcdbe64d38,operation:SUB,0
CASE_777eae88dad9f7bcdbe64d38,operation:UNSUPPORTED.ASSIGN.TARGET,0
CASE_777eae88dad9f7bcdbe64d38,operation:UNSUPPORTED.BINARY.LEFT,0
CASE_777eae88dad9f7bcdbe64d38,operation:UNSUPPORTED.EXPRESSION.OPERAND,0
CASE_777eae88dad9f7bcdbe64d38,operation:UNSUPPORTED.IF.CONDITION,0
CASE_777eae88dad9f7bcdbe64d38,operation:UNSUPPORTED.WHILE.CONDITION,0
CASE_777eae88dad9f7bcdbe64d38,primitive:ASSIGNMENT,1
CASE_777eae88dad9f7bcdbe64d38,primitive:BIT_AND,0
CASE_777eae88dad9f7bcdbe64d38,primitive:BIT_OR,0
CASE_777eae88dad9f7bcdbe64d38,primitive:CALL,0
CASE_777eae88dad9f7bcdbe64d38,primitive:DIV,0
CASE_777eae88dad9f7bcdbe64d38,primitive:EQ,0
CASE_777eae88dad9f7bcdbe64d38,primitive:GT,0
CASE_777eae88dad9f7bcdbe64d38,primitive:ITERATION,0
CASE_777eae88dad9f7bcdbe64d38,primitive:LE,0
CASE_777eae88dad9f7bcdbe64d38,primitive:LITERAL,1
CASE_777eae88dad9f7bcdbe64d38,primitive:LOAD,1
CASE_777eae88dad9f7bcdbe64d38,primitive:LT,0
CASE_777eae88dad9f7bcdbe64d38,primitive:MUL,0
CASE_777eae88dad9f7bcdbe64d38,primitive:NE,0
CASE_777eae88dad9f7bcdbe64d38,primitive:NOT,0
CASE_777eae88dad9f7bcdbe64d38,primitive:OR,0
CASE_777eae88dad9f7bcdbe64d38,primitive:RETURN,0
CASE_777eae88dad9f7bcdbe64d38,primitive:SUB,0
CASE_777eae88dad9f7bcdbe64d38,primitive_family:BINDING,1
CASE_777eae88dad9f7bcdbe64d38,primitive_family:CALL,0
CASE_777eae88dad9f7bcdbe64d38,primitive_family:COMPARE,0
CASE_777eae88dad9f7bcdbe64d38,primitive_family:CONTROL,0
CASE_777eae88dad9f7bcdbe64d38,primitive_family:ITERATION,0
CASE_777eae88dad9f7bcdbe64d38,primitive_family:LITERAL,1
CASE_777eae88dad9f7bcdbe64d38,primitive_family:LOAD,1
CASE_777eae88dad9f7bcdbe64d38,primitive_family:LOGICAL_BINARY,0
CASE_777eae88dad9f7bcdbe64d38,primitive_family:LOGICAL_UNARY,0
CASE_777eae88dad9f7bcdbe64d38,primitive_family:OPERATION,0
CASE_777eae88dad9f7bcdbe64d38,representation:tagged_dynamic_binary64,1
CASE_777eae88dad9f7bcdbe64d38,result:statement,1
CASE_777eae88dad9f7bcdbe64d38,result:value,1
CASE_777eae88dad9f7bcdbe64d38,route:DIRECT,1
CASE_777eae88dad9f7bcdbe64d38,route:RUNTIME,0
CASE_777eae88dad9f7bcdbe64d38,target:go,1
CASE_777eae88dad9f7bcdbe64d38,target:python,1
CASE_777eae88dad9f7bcdbe64d38,target:rust,1
CASE_777eae88dad9f7bcdbe64d38,uast:AddressOf,0
CASE_777eae88dad9f7bcdbe64d38,uast:AggregateExpr,0
CASE_777eae88dad9f7bcdbe64d38,uast:AssignStmt,1
CASE_777eae88dad9f7bcdbe64d38,uast:BindingPattern,0
CASE_777eae88dad9f7bcdbe64d38,uast:CallExpr,0
CASE_777eae88dad9f7bcdbe64d38,uast:ClosureExpr,0
CASE_777eae88dad9f7bcdbe64d38,uast:Deref,0
CASE_777eae88dad9f7bcdbe64d38,uast:ForEachStmt,0
CASE_777eae88dad9f7bcdbe64d38,uast:IfStmt,0
CASE_777eae88dad9f7bcdbe64d38,uast:IndexExpr,0
CASE_777eae88dad9f7bcdbe64d38,uast:LiteralExpr,1
CASE_777eae88dad9f7bcdbe64d38,uast:MemberAccessExpr,0
CASE_777eae88dad9f7bcdbe64d38,uast:ModuleDecl,0
CASE_777eae88dad9f7bcdbe64d38,uast:OperationExpr,0
CASE_777eae88dad9f7bcdbe64d38,uast:ReturnStmt,0
CASE_777eae88dad9f7bcdbe64d38,uast:Scope,1
CASE_777eae88dad9f7bcdbe64d38,uast:SliceExpr,0
CASE_777eae88dad9f7bcdbe64d38,uast:SymbolRef,1
CASE_7b38c9a12047f7efd39d4e98,arity:0,1
CASE_7b38c9a12047f7efd39d4e98,arity:1,1
CASE_7b38c9a12047f7efd39d4e98,arity:10,0
CASE_7b38c9a12047f7efd39d4e98,arity:11,0
CASE_7b38c9a12047f7efd39d4e98,arity:12,0
CASE_7b38c9a12047f7efd39d4e98,arity:13,0
CASE_7b38c9a12047f7efd39d4e98,arity:14,0
CASE_7b38c9a12047f7efd39d4e98,arity:17,0
CASE_7b38c9a12047f7efd39d4e98,arity:2,0
CASE_7b38c9a12047f7efd39d4e98,arity:3,0
CASE_7b38c9a12047f7efd39d4e98,arity:37,0
CASE_7b38c9a12047f7efd39d4e98,arity:38,0
CASE_7b38c9a12047f7efd39d4e98,arity:4,0
CASE_7b38c9a12047f7efd39d4e98,arity:5,0
CASE_7b38c9a12047f7efd39d4e98,arity:6,0
CASE_7b38c9a12047f7efd39d4e98,arity:7,0
CASE_7b38c9a12047f7efd39d4e98,arity:8,0
CASE_7b38c9a12047f7efd39d4e98,arity:9,0
CASE_7b38c9a12047f7efd39d4e98,control_flow:structured,0
CASE_7b38c9a12047f7efd39d4e98,effects:call.unknown,0
CASE_7b38c9a12047f7efd39d4e98,effects:control,1
CASE_7b38c9a12047f7efd39d4e98,effects:local.read,0
CASE_7b38c9a12047f7efd39d4e98,effects:local.write,0
CASE_7b38c9a12047f7efd39d4e98,evaluation_order:eager_left_to_right,1
CASE_7b38c9a12047f7efd39d4e98,family:BINDING,0
CASE_7b38c9a12047f7efd39d4e98,family:CALL,0
CASE_7b38c9a12047f7efd39d4e98,family:COMPARE,0
CASE_7b38c9a12047f7efd39d4e98,family:CONTROL,0
CASE_7b38c9a12047f7efd39d4e98,family:ITERATION,0
CASE_7b38c9a12047f7efd39d4e98,family:LITERAL,0
CASE_7b38c9a12047f7efd39d4e98,family:LOAD,0
CASE_7b38c9a12047f7efd39d4e98,family:LOGICAL_BINARY,0
CASE_7b38c9a12047f7efd39d4e98,family:LOGICAL_UNARY,0
CASE_7b38c9a12047f7efd39d4e98,family:OPERATION,0
CASE_7b38c9a12047f7efd39d4e98,kind:AddressOf,0
CASE_7b38c9a12047f7efd39d4e98,kind:AggregateExpr,0
CASE_7b38c9a12047f7efd39d4e98,kind:AssignStmt,0
CASE_7b38c9a12047f7efd39d4e98,kind:BindingPattern,0
CASE_7b38c9a12047f7efd39d4e98,kind:CallExpr,0
CASE_7b38c9a12047f7efd39d4e98,kind:ClosureExpr,0
CASE_7b38c9a12047f7efd39d4e98,kind:Deref,0
CASE_7b38c9a12047f7efd39d4e98,kind:ForEachStmt,0
CASE_7b38c9a12047f7efd39d4e98,kind:IfStmt,0
CASE_7b38c9a12047f7efd39d4e98,kind:IndexExpr,0
CASE_7b38c9a12047f7efd39d4e98,kind:LiteralExpr,0
CASE_7b38c9a12047f7efd39d4e98,kind:MemberAccessExpr,0
CASE_7b38c9a12047f7efd39d4e98,kind:ModuleDecl,1
CASE_7b38c9a12047f7efd39d4e98,kind:OperationExpr,0
CASE_7b38c9a12047f7efd39d4e98,kind:ReturnStmt,0
CASE_7b38c9a12047f7efd39d4e98,kind:Scope,1
CASE_7b38c9a12047f7efd39d4e98,kind:SliceExpr,0
CASE_7b38c9a12047f7efd39d4e98,kind:SymbolRef,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:ASSIGNMENT,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:BIT_AND,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:BIT_OR,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:CALL,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:DIV,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:EQ,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:GT,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:ITERATION,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:LE,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:LITERAL,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:LOAD,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:LT,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:MUL,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:NE,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:NOT,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:OR,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:RETURN,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:SUB,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:UNSUPPORTED.ASSIGN.TARGET,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:UNSUPPORTED.BINARY.LEFT,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:UNSUPPORTED.EXPRESSION.OPERAND,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:UNSUPPORTED.IF.CONDITION,0
CASE_7b38c9a12047f7efd39d4e98,language_operation:UNSUPPORTED.WHILE.CONDITION,0
CASE_7b38c9a12047f7efd39d4e98,numeric:binary64,1
CASE_7b38c9a12047f7efd39d4e98,operand:alternate,0
CASE_7b38c9a12047f7efd39d4e98,operand:argument,0
CASE_7b38c9a12047f7efd39d4e98,operand:base,0
CASE_7b38c9a12047f7efd39d4e98,operand:binding,0
CASE_7b38c9a12047f7efd39d4e98,operand:body,0
CASE_7b38c9a12047f7efd39d4e98,operand:condition,0
CASE_7b38c9a12047f7efd39d4e98,operand:consequent,0
CASE_7b38c9a12047f7efd39d4e98,operand:else,0
CASE_7b38c9a12047f7efd39d4e98,operand:expression,0
CASE_7b38c9a12047f7efd39d4e98,operand:key,0
CASE_7b38c9a12047f7efd39d4e98,operand:left,0
CASE_7b38c9a12047f7efd39d4e98,operand:member,0
CASE_7b38c9a12047f7efd39d4e98,operand:operand,0
CASE_7b38c9a12047f7efd39d4e98,operand:parameter,0
CASE_7b38c9a12047f7efd39d4e98,operand:right,0
CASE_7b38c9a12047f7efd39d4e98,operand:sequence,0
CASE_7b38c9a12047f7efd39d4e98,operand:statement,1
CASE_7b38c9a12047f7efd39d4e98,operand:target,0
CASE_7b38c9a12047f7efd39d4e98,operand:then,0
CASE_7b38c9a12047f7efd39d4e98,operand:value,0
CASE_7b38c9a12047f7efd39d4e98,operation:ASSIGNMENT,0
CASE_7b38c9a12047f7efd39d4e98,operation:BIT_AND,0
CASE_7b38c9a12047f7efd39d4e98,operation:BIT_OR,0
CASE_7b38c9a12047f7efd39d4e98,operation:CALL,0
CASE_7b38c9a12047f7efd39d4e98,operation:DIV,0
CASE_7b38c9a12047f7efd39d4e98,operation:EQ,0
CASE_7b38c9a12047f7efd39d4e98,operation:GT,0
CASE_7b38c9a12047f7efd39d4e98,operation:ITERATION,0
CASE_7b38c9a12047f7efd39d4e98,operation:LE,0
CASE_7b38c9a12047f7efd39d4e98,operation:LITERAL,0
CASE_7b38c9a12047f7efd39d4e98,operation:LOAD,0
CASE_7b38c9a12047f7efd39d4e98,operation:LT,0
CASE_7b38c9a12047f7efd39d4e98,operation:MUL,0
CASE_7b38c9a12047f7efd39d4e98,operation:NE,0
CASE_7b38c9a12047f7efd39d4e98,operation:NOT,0
CASE_7b38c9a12047f7efd39d4e98,operation:OR,0
CASE_7b38c9a12047f7efd39d4e98,operation:RETURN,0
CASE_7b38c9a12047f7efd39d4e98,operation:SUB,0
CASE_7b38c9a12047f7efd39d4e98,operation:UNSUPPORTED.ASSIGN.TARGET,0
CASE_7b38c9a12047f7efd39d4e98,operation:UNSUPPORTED.BINARY.LEFT,0
CASE_7b38c9a12047f7efd39d4e98,operation:UNSUPPORTED.EXPRESSION.OPERAND,0
CASE_7b38c9a12047f7efd39d4e98,operation:UNSUPPORTED.IF.CONDITION,0
CASE_7b38c9a12047f7efd39d4e98,operation:UNSUPPORTED.WHILE.CONDITION,0
CASE_7b38c9a12047f7efd39d4e98,primitive:ASSIGNMENT,0
CASE_7b38c9a12047f7efd39d4e98,primitive:BIT_AND,0
CASE_7b38c9a12047f7efd39d4e98,primitive:BIT_OR,0
CASE_7b38c9a12047f7efd39d4e98,primitive:CALL,0
CASE_7b38c9a12047f7efd39d4e98,primitive:DIV,0
CASE_7b38c9a12047f7efd39d4e98,primitive:EQ,0
CASE_7b38c9a12047f7efd39d4e98,primitive:GT,0
CASE_7b38c9a12047f7efd39d4e98,primitive:ITERATION,0
CASE_7b38c9a12047f7efd39d4e98,primitive:LE,0
CASE_7b38c9a12047f7efd39d4e98,primitive:LITERAL,0
CASE_7b38c9a12047f7efd39d4e98,primitive:LOAD,0
CASE_7b38c9a12047f7efd39d4e98,primitive:LT,0
CASE_7b38c9a12047f7efd39d4e98,primitive:MUL,0
CASE_7b38c9a12047f7efd39d4e98,primitive:NE,0
CASE_7b38c9a12047f7efd39d4e98,primitive:NOT,0
CASE_7b38c9a12047f7efd39d4e98,primitive:OR,0
CASE_7b38c9a12047f7efd39d4e98,primitive:RETURN,0
CASE_7b38c9a12047f7efd39d4e98,primitive:SUB,0
CASE_7b38c9a12047f7efd39d4e98,primitive_family:BINDING,0
CASE_7b38c9a12047f7efd39d4e98,primitive_family:CALL,0
CASE_7b38c9a12047f7efd39d4e98,primitive_family:COMPARE,0
CASE_7b38c9a12047f7efd39d4e98,primitive_family:CONTROL,0
CASE_7b38c9a12047f7efd39d4e98,primitive_family:ITERATION,0
CASE_7b38c9a12047f7efd39d4e98,primitive_family:LITERAL,0
CASE_7b38c9a12047f7efd39d4e98,primitive_family:LOAD,0
CASE_7b38c9a12047f7efd39d4e98,primitive_family:LOGICAL_BINARY,0
CASE_7b38c9a12047f7efd39d4e98,primitive_family:LOGICAL_UNARY,0
CASE_7b38c9a12047f7efd39d4e98,primitive_family:OPERATION,0
CASE_7b38c9a12047f7efd39d4e98,representation:tagged_dynamic_binary64,1
CASE_7b38c9a12047f7efd39d4e98,result:statement,1
CASE_7b38c9a12047f7efd39d4e98,result:value,0
CASE_7b38c9a12047f7efd39d4e98,route:DIRECT,0
CASE_7b38c9a12047f7efd39d4e98,route:RUNTIME,1
CASE_7b38c9a12047f7efd39d4e98,target:go,1
CASE_7b38c9a12047f7efd39d4e98,target:python,1
CASE_7b38c9a12047f7efd39d4e98,target:rust,1
CASE_7b38c9a12047f7efd39d4e98,uast:AddressOf,0
CASE_7b38c9a12047f7efd39d4e98,uast:AggregateExpr,0
CASE_7b38c9a12047f7efd39d4e98,uast:AssignStmt,0
CASE_7b38c9a12047f7efd39d4e98,uast:BindingPattern,0
CASE_7b38c9a12047f7efd39d4e98,uast:CallExpr,0
CASE_7b38c9a12047f7efd39d4e98,uast:ClosureExpr,0
CASE_7b38c9a12047f7efd39d4e98,uast:Deref,0
CASE_7b38c9a12047f7efd39d4e98,uast:ForEachStmt,0
CASE_7b38c9a12047f7efd39d4e98,uast:IfStmt,0
CASE_7b38c9a12047f7efd39d4e98,uast:IndexExpr,0
CASE_7b38c9a12047f7efd39d4e98,uast:LiteralExpr,0
CASE_7b38c9a12047f7efd39d4e98,uast:MemberAccessExpr,0
CASE_7b38c9a12047f7efd39d4e98,uast:ModuleDecl,1
CASE_7b38c9a12047f7efd39d4e98,uast:OperationExpr,0
CASE_7b38c9a12047f7efd39d4e98,uast:ReturnStmt,0
CASE_7b38c9a12047f7efd39d4e98,uast:Scope,1
CASE_7b38c9a12047f7efd39d4e98,uast:SliceExpr,0
CASE_7b38c9a12047f7efd39d4e98,uast:SymbolRef,0
CASE_7ecc88268ce3991a81980f4c,arity:0,1
CASE_7ecc88268ce3991a81980f4c,arity:1,1
CASE_7ecc88268ce3991a81980f4c,arity:10,0
CASE_7ecc88268ce3991a81980f4c,arity:11,0
CASE_7ecc88268ce3991a81980f4c,arity:12,0
CASE_7ecc88268ce3991a81980f4c,arity:13,0
CASE_7ecc88268ce3991a81980f4c,arity:14,0
CASE_7ecc88268ce3991a81980f4c,arity:17,0
CASE_7ecc88268ce3991a81980f4c,arity:2,1
CASE_7ecc88268ce3991a81980f4c,arity:3,1
CASE_7ecc88268ce3991a81980f4c,arity:37,0
CASE_7ecc88268ce3991a81980f4c,arity:38,0
CASE_7ecc88268ce3991a81980f4c,arity:4,0
CASE_7ecc88268ce3991a81980f4c,arity:5,1
CASE_7ecc88268ce3991a81980f4c,arity:6,0
CASE_7ecc88268ce3991a81980f4c,arity:7,0
CASE_7ecc88268ce3991a81980f4c,arity:8,0
CASE_7ecc88268ce3991a81980f4c,arity:9,0
CASE_7ecc88268ce3991a81980f4c,control_flow:structured,0
CASE_7ecc88268ce3991a81980f4c,effects:call.unknown,1
CASE_7ecc88268ce3991a81980f4c,effects:control,1
CASE_7ecc88268ce3991a81980f4c,effects:local.read,1
CASE_7ecc88268ce3991a81980f4c,effects:local.write,0
CASE_7ecc88268ce3991a81980f4c,evaluation_order:eager_left_to_right,1
CASE_7ecc88268ce3991a81980f4c,family:BINDING,0
CASE_7ecc88268ce3991a81980f4c,family:CALL,1
CASE_7ecc88268ce3991a81980f4c,family:COMPARE,0
CASE_7ecc88268ce3991a81980f4c,family:CONTROL,0
CASE_7ecc88268ce3991a81980f4c,family:ITERATION,0
CASE_7ecc88268ce3991a81980f4c,family:LITERAL,0
CASE_7ecc88268ce3991a81980f4c,family:LOAD,1
CASE_7ecc88268ce3991a81980f4c,family:LOGICAL_BINARY,0
CASE_7ecc88268ce3991a81980f4c,family:LOGICAL_UNARY,0
CASE_7ecc88268ce3991a81980f4c,family:OPERATION,0
CASE_7ecc88268ce3991a81980f4c,kind:AddressOf,0
CASE_7ecc88268ce3991a81980f4c,kind:AggregateExpr,0
CASE_7ecc88268ce3991a81980f4c,kind:AssignStmt,0
CASE_7ecc88268ce3991a81980f4c,kind:BindingPattern,0
