truth_id,antecedent,consequent,support,confidence_percent,counterexamples,languages,targets,domains,classification,productive_closure_rule
T135198,kind:ReturnStmt+operand:value,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T135308,kind:ReturnStmt+operation:ASSIGNMENT,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T135418,kind:ReturnStmt+operation:CALL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T135624,kind:ReturnStmt+operation:LITERAL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T135734,kind:ReturnStmt+operation:LOAD,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T136122,kind:ReturnStmt+operation:RETURN,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T136706,kind:ReturnStmt+primitive:ASSIGNMENT,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T136816,kind:ReturnStmt+primitive:CALL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T137022,kind:ReturnStmt+primitive:LITERAL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T137132,kind:ReturnStmt+primitive:LOAD,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T137727,kind:ReturnStmt+primitive_family:BINDING,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T137837,kind:ReturnStmt+primitive_family:CALL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T138053,kind:ReturnStmt+primitive_family:CONTROL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T138163,kind:ReturnStmt+primitive_family:LITERAL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T138273,kind:ReturnStmt+primitive_family:LOAD,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T138573,kind:ReturnStmt+result:statement,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T138683,kind:ReturnStmt+result:value,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,result,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T138889,kind:ReturnStmt+uast:AssignStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T138999,kind:ReturnStmt+uast:CallExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T139109,kind:ReturnStmt+uast:ClosureExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T139433,kind:ReturnStmt+uast:LiteralExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T139647,kind:ReturnStmt+uast:OperationExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T139757,kind:ReturnStmt+uast:ReturnStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T139867,kind:ReturnStmt+uast:Scope,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T139977,kind:ReturnStmt+uast:SymbolRef,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T140742,kind:Scope+operand:expression,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T142535,kind:Scope+operation:RETURN,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T144470,kind:Scope+primitive_family:CONTROL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T146242,kind:Scope+uast:ReturnStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T147202,kind:SymbolRef+operand:expression,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T148995,kind:SymbolRef+operation:RETURN,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T150930,kind:SymbolRef+primitive_family:CONTROL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T152702,kind:SymbolRef+uast:ReturnStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T153467,operand:argument+operand:expression,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T155260,operand:argument+operation:RETURN,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T157195,operand:argument+primitive_family:CONTROL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T158967,operand:argument+uast:ReturnStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T159760,operand:body+operand:expression,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T160404,operand:body+operand:target,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T160734,operand:body+operation:ASSIGNMENT,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T161050,operand:body+operation:LITERAL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T161548,operand:body+operation:RETURN,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T162132,operand:body+primitive:ASSIGNMENT,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T162448,operand:body+primitive:LITERAL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T163153,operand:body+primitive_family:BINDING,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T163479,operand:body+primitive_family:CONTROL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T163589,operand:body+primitive_family:LITERAL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T164315,operand:body+uast:AssignStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T164859,operand:body+uast:LiteralExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T165183,operand:body+uast:ReturnStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T177359,operand:expression+operand:parameter,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T177575,operand:expression+operand:statement,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T177685,operand:expression+operand:target,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T177905,operand:expression+operand:value,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T178015,operand:expression+operation:ASSIGNMENT,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T178125,operand:expression+operation:CALL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T178331,operand:expression+operation:LITERAL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T178441,operand:expression+operation:LOAD,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T178829,operand:expression+operation:RETURN,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T179413,operand:expression+primitive:ASSIGNMENT,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T179523,operand:expression+primitive:CALL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T179729,operand:expression+primitive:LITERAL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T179839,operand:expression+primitive:LOAD,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T180434,operand:expression+primitive_family:BINDING,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T180544,operand:expression+primitive_family:CALL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T180760,operand:expression+primitive_family:CONTROL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T180870,operand:expression+primitive_family:LITERAL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T180980,operand:expression+primitive_family:LOAD,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T181280,operand:expression+result:statement,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T181390,operand:expression+result:value,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T181596,operand:expression+uast:AssignStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T181706,operand:expression+uast:CallExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T181816,operand:expression+uast:ClosureExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T182140,operand:expression+uast:LiteralExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T182354,operand:expression+uast:OperationExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T182464,operand:expression+uast:ReturnStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T182574,operand:expression+uast:Scope,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T182684,operand:expression+uast:SymbolRef,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T193975,operand:parameter+operand:target,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T194305,operand:parameter+operation:ASSIGNMENT,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T194621,operand:parameter+operation:LITERAL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T195119,operand:parameter+operation:RETURN,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T195703,operand:parameter+primitive:ASSIGNMENT,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T196019,operand:parameter+primitive:LITERAL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T196724,operand:parameter+primitive_family:BINDING,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T197050,operand:parameter+primitive_family:CONTROL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T197160,operand:parameter+primitive_family:LITERAL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T197886,operand:parameter+uast:AssignStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T198430,operand:parameter+uast:LiteralExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T198754,operand:parameter+uast:ReturnStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T205627,operand:statement+operation:RETURN,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T207562,operand:statement+primitive_family:CONTROL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T209334,operand:statement+uast:ReturnStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T210106,operand:target+operation:CALL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T210810,operand:target+operation:RETURN,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T211504,operand:target+primitive:CALL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T212525,operand:target+primitive_family:CALL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T212741,operand:target+primitive_family:CONTROL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T213747,operand:target+uast:CallExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T213857,operand:target+uast:ClosureExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T214395,operand:target+uast:OperationExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T214505,operand:target+uast:ReturnStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T220760,operand:value+operation:RETURN,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T222695,operand:value+primitive_family:CONTROL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224467,operand:value+uast:ReturnStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T224909,operation:ASSIGNMENT+operation:CALL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T225613,operation:ASSIGNMENT+operation:RETURN,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T226307,operation:ASSIGNMENT+primitive:CALL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T227328,operation:ASSIGNMENT+primitive_family:CALL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T227544,operation:ASSIGNMENT+primitive_family:CONTROL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T228550,operation:ASSIGNMENT+uast:CallExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T228660,operation:ASSIGNMENT+uast:ClosureExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T229198,operation:ASSIGNMENT+uast:OperationExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T229308,operation:ASSIGNMENT+uast:ReturnStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T230503,operation:CALL+operation:RETURN,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T231087,operation:CALL+primitive:ASSIGNMENT,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T232111,operation:CALL+primitive_family:BINDING,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T232438,operation:CALL+primitive_family:CONTROL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T233339,operation:CALL+uast:AssignStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T234210,operation:CALL+uast:ReturnStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T238470,operation:LITERAL+operation:RETURN,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T240405,operation:LITERAL+primitive_family:CONTROL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T241527,operation:LITERAL+uast:ClosureExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T242067,operation:LITERAL+uast:OperationExpr,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T242177,operation:LITERAL+uast:ReturnStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T242898,operation:LOAD+operation:RETURN,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T244833,operation:LOAD+primitive_family:CONTROL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T246605,operation:LOAD+uast:ReturnStmt,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T257774,operation:RETURN+primitive:ASSIGNMENT,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T257884,operation:RETURN+primitive:CALL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T258090,operation:RETURN+primitive:LITERAL,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T258200,operation:RETURN+primitive:LOAD,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T258795,operation:RETURN+primitive_family:BINDING,primitive:RETURN,12,100,0,c|go|python|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
