witness_id,demand_primitive,closure_primitive,classification,exact_existing,parameterized_existing,derived_existing
CASE_76c3f5f4d51e2ef8218dc0cf,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_6b0752e726e10cd58189886b,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_a1863bd2b0f055a8a8479a9f,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_9d5ebe36b2189e49e80cfaf4,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_bd02b09d4be57876ff6157b8,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_a91390b04fd4045a3c356cf0,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_29e15a3f2eaae774da1723a6,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_8f006a2b50f88c4118f1e8ef,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_80fb1a9fc150db0c7cc3e1b2,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_badf08a2058ef4fd8471a2a1,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_11990f124c25e76ef453fa40,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_473235706979ae8534b07141,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_7cef38569dcf7ff583e0335f,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_c8309016cdc7f33d032ffc8c,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_ed4fb26a458dcf89deb334c6,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_80fb1a9fc150db0c7cc3e1b2,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_7bd6b3aec8b7ee97941e1b95,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_badf08a2058ef4fd8471a2a1,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_5a9d8b6f0c972a3e294b1a30,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_b8a5176d3f628c573e616773,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_f3ed16462d54bbfe32558729,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_cecbfee69b66c0a6164d603c,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_d22262bbb7ad2cd877ffd1d2,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_cc472778e76ca57e79797da0,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_999e855f17ed94e803bcfc23,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_eb4265ac093d4c630c7dd10b,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_cdc531ba6dc5651530c28356,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_41d95e6d5094a9b7681663ec,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_6b0752e726e10cd58189886b,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_61e32c8093e84feed813c233,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_ea30461d0dea2be768ef603a,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_456ed97e53adebd088a118d3,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_9cad32e9ae502170a4292430,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_0974ee939a0336a4e061a0b7,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_3667c18b71145ced2d0af2d4,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_da4321e7b3ae606b682b8744,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_18e9960de3b8e87eb963c6ad,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_333c628111de8486a52ea2db,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_cc472778e76ca57e79797da0,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_2b55f9a01d1a7b1df8cc7cb0,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_bdfe4fe1d14e37343651b709,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_c93d0b9da52cacf75b79e77c,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_046c453c23416487a21aee90,BINARY:POW,BINARY:POW,EXACT_EXISTING,true,false,false
CASE_feab402af81477ed6590e8fb,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_868272823834dae1dd83b30e,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_b9759dcb42d8f87b21c6b006,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_32fa3d223f2a27b5414f5050,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_fef28b6eac4a5a1f275f7164,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_acd84f6339179c35715b287b,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_8c83ca63975c4b5279af4919,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_6f4ee9d849aca6299d73d8d6,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_f16c13cbc8690767fee45b19,BINARY:POW,BINARY:POW,EXACT_EXISTING,true,false,false
CASE_9418f456aa9610895f95ef6a,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_dc4d1ab58280a80f8bf2c07f,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_22b7a5cc09e5c2a328e6ecc8,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_f38acea93ac8605078305fad,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_2ea2ee3cdbafdd67b9a92dfc,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_405af3a6a7896c9db049598c,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_1d6ed8920a50bf778e8cff8c,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_f8c9cab8be05fda51e652ee3,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_73381ea2e8ba9396f9ade9ef,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_500ec9d43842f420355e5be4,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_da4321e7b3ae606b682b8744,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_8c83ca63975c4b5279af4919,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_aa4b2bc8a1be056bbc9814de,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_7cc4f0e090f0dfd270ce9b89,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_868272823834dae1dd83b30e,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_b559827ea75d225b84ccd616,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_49710a236fc90946bc81bb6f,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_c6e50837126f0b24a45027cb,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_dc9d9e81043b5c485e124e5b,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_d02b13f28307c50218d5995a,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_a121932bbedafda0896cbe11,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_c70dfddfba8855eaeb722e69,BINARY:POW,BINARY:POW,EXACT_EXISTING,true,false,false
CASE_f9e27989a7a502ca4bf05a65,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_3db14de35ed573eb1207d9a2,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_32518064e976627a29dcb9ea,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_febae289db764511408c7966,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_0c662355757458731e87f936,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
CASE_32424b48c89af66db69e7b84,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_c7f3e03c57aa8491bbac06b5,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_9dd250ac83b723e2e0d93b65,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_9dd250ac83b723e2e0d93b65,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_e7b6428005752f8b4280f260,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_87f4a8cffd295b996fb7b96a,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_7ef264d8ee22bc7f0245dc81,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_f8f72b6763aa51487f62cce4,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_31ef706391171807a1a092ba,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_543b0f0648542bfc1fb1c832,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_545ab7cc5db1ac73f8a9a8e0,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_192d6724295786feb021a11f,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_bc3ad4f36308d31159bbf25d,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_18e9960de3b8e87eb963c6ad,LOGICAL_BINARY:OR,LOGICAL_BINARY:OR,EXACT_EXISTING,true,false,false
CASE_cd47a668cd29566c06e080e3,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_28091208633054b4fd351e53,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_12fa6b77b8e5df27279aa58d,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_deeecc7174e5955b93982b54,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_bc83343caf23cfbff7a44ec8,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_f0915abda8decd505188548f,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_515a737b111451387f2d226b,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_66496562e1b47651460bad6d,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_2eb4bdd3b796220967abd748,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_0073f1a3f0aee23765fd99da,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_8fe0ed338763362e4c005de4,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_542a8e478676e43f519e514b,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_6be800204f3f5e274b2979e2,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_e4c50598d6bd3507723650b2,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_bc3ad4f36308d31159bbf25d,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_83a3d2794ebfa4339f770d77,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_5acf5706c439278202d04d4e,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_9348d1e89e7a7e9b30ae95a3,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
CASE_aa085225f92096c20aae683b,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_456ed97e53adebd088a118d3,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_483c9452d3a3497ca72bf95e,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_01e7c956bcf668885da42147,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_a2fa248f45c3a4214174ae9a,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_634aa4c766c66e363fb03640,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_01c5b74ed5ffab413b70c6ba,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_3664b11c6af594f58a83428f,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_7c75dfba555679bfb90e6a45,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_c8309016cdc7f33d032ffc8c,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_6275242599a68cd0b461f77d,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_ec4f8321a5ed65709e97181c,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_ffb4329f4eeeb928a4761f08,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_86971b705c693d37bee68dad,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_ddf35f072f88ac2ad7562d17,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_a1863bd2b0f055a8a8479a9f,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_00f0fe2226c5efd1e3c2b747,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_0532dcda21b7f78d0cd16801,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_a9af65734f40865f125bcb8a,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
CASE_fd82a37d45398c012728a873,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_b9759dcb42d8f87b21c6b006,BINARY:POW,BINARY:POW,EXACT_EXISTING,true,false,false
CASE_3514dcf52e0b0d0af5e1b604,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_7967d4dd7ae6905bf07d163e,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_68617b644a320c6c3a0b7483,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_999e855f17ed94e803bcfc23,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_578c19190579d1f5c5de344d,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_970ca212fabb9fa638305168,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_7cef38569dcf7ff583e0335f,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_e597b170784f883035e9ea5a,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_6d867d436f58d1734552e887,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_5cdab0452f025943e67f85a9,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_79ae0cc737b7aa54171e8393,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_dfd4a682caac68244c71c12e,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_11990f124c25e76ef453fa40,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_09a718e79a6eb2a9446fecfa,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_3b8c33fbb2fac017dab700bb,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_a95272dd6f6f0849a346815c,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_ca0b08e2c32fb697d44c6598,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_6cc4eafb44d46c86dde4f500,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_5acf5706c439278202d04d4e,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_853ff708d98eed8ad5e88a31,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_778e73a058f8aefb2730af19,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_100936d2d18cf3ec56d0a8f3,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_223eaac60d26ef1091ba3fde,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_7db6e80297924c5ef0b5e364,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_f2fc875d6e019e02d2c2a296,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_5685d1efa118c3516e7c0a91,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_3e46f3ecc5ca6b9ee0ac78f6,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_1194e6bdd274aa3ab197e3f8,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_a118304e5f3bdbd651bca0b8,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_68617b644a320c6c3a0b7483,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_d179ce9ef4c75dbee08dff0a,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_9c7e1f47188d5b40415d61ca,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_76ab454be5107c76c508fd98,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_7db6e80297924c5ef0b5e364,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_28b44d3c7c810f63c15af77e,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_fd82a37d45398c012728a873,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_e1f6b0224c249b5e7dd9736b,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_9a9105065758a88f3330c749,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_23d79bf3804f17f3f10fb86b,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_9fe46966091e64287ff22137,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_4f1a09e547819aaa78e2e7ad,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_33f695dba17cdc0b4a315779,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_cabd7d6825ea93aca9c6be29,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_86b42de2b11a6b7cc7c5269d,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_9cab078abe49f7e0d9a87d2b,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_fdb5a37eb12988a0af887bbf,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_1b9206b110a080fa32391926,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_ea30461d0dea2be768ef603a,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_2a986144a51f54d59377fab3,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_ec4f8321a5ed65709e97181c,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_deeecc7174e5955b93982b54,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_82624870e6f6f45f17bf6e5e,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_9348d1e89e7a7e9b30ae95a3,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_9553af888a5329232f1a1dd7,LOGICAL_BINARY:OR,LOGICAL_BINARY:OR,EXACT_EXISTING,true,false,false
CASE_087fb51491877e515d147580,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_827924c1b52c054447e61a3b,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_1c15a26151ab26213b91228f,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_b8e33669cfd204dbd7ddc6d6,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_c2c944d7ccfd437c36a7f81b,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_ffb4329f4eeeb928a4761f08,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_c93d0b9da52cacf75b79e77c,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_ee7ef0fe03d240e7a39e7aa5,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_1640fa34ed86b528ea02dcf0,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_1c98cfbcc09e61415b5eb6af,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_aa5a0dafa9d15181322d35a9,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_722651ffad110836fc13a217,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_b559827ea75d225b84ccd616,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_acd84f6339179c35715b287b,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_40747444befd8664a81739e2,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_35d51c57de02718200c9cbd9,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_b9759dcb42d8f87b21c6b006,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_d2a6def91e5697d6eb238033,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_5685d1efa118c3516e7c0a91,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
CASE_7bd6b3aec8b7ee97941e1b95,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_8272072bb3da56a9be678a95,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_faca127f4e4daafbc41ff69d,BITWISE_BINARY:AND,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_c12c44a65e80b6a3a232f193,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_c970176df296935fbe325d32,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_6301448f76c90a2f94931922,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_f16c13cbc8690767fee45b19,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_2aa5b2f0db32dfda68a4bca9,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_79603515f08eddc0e30577e7,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_3db14de35ed573eb1207d9a2,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_d9ef980bd0655e01e6c3aae8,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_25eb393dc9557e00e0dda78b,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_1c98cfbcc09e61415b5eb6af,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_4afacee0187ef364562edd81,BITWISE_BINARY:OR,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_faeb3e59fabe4a1c4b4dda99,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_35d51c57de02718200c9cbd9,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_cabd7d6825ea93aca9c6be29,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_da9f8a2fa86544da72c166eb,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_28b44d3c7c810f63c15af77e,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_7999e5fbe8c553d176613c71,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_840ece4c6961309cd2338f6a,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_a6f6264e3d195a777c38f315,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_41d95e6d5094a9b7681663ec,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_184637bfdcbabf1a54332caa,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_507020b1a11eeaa7826943ca,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_d179ce9ef4c75dbee08dff0a,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_1cc04d12b04f2ac6fe9d9cce,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_86971b705c693d37bee68dad,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_badf08a2058ef4fd8471a2a1,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_3b11c6a0d056fe0f035ede57,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_046c453c23416487a21aee90,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_0e8f6117790cab3d12591910,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_e965c25497b1e56b89d19e42,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_528763d1f9634336f2e10adb,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_aa5a0dafa9d15181322d35a9,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_985ad869fa251f165f60f2be,BITWISE_BINARY:OR,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_8a85c18cc894dc8813e5488f,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_1152b713a858eb20d27f87cb,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_bc3ad4f36308d31159bbf25d,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_bc3ad4f36308d31159bbf25d,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_60d79c3e82af24e2b569992c,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_5685d1efa118c3516e7c0a91,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_f4bf5442710883d5c9c40fb7,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_ebea968d57cd11de84e9367d,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_58f90343a32603deff4880a4,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_73af0bed728d2567ff7f45db,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_6cc4eafb44d46c86dde4f500,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_2b9bc205a9ce15bdb1beb1aa,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_0ff81e2e8a0a9cbf998fb3eb,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_405af3a6a7896c9db049598c,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_cc472778e76ca57e79797da0,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_51273cd32c30aac677fe197b,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_7c8c8e77db8082cf8188a031,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_59df18aad7ddb271eb94da44,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_ea03f65d0ee0443b22fb5c00,STORE,STORE,EXACT_EXISTING,true,false,false
